OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPriceNGN,Discount,RevenueNGN,COGSNGN,ProfitNGN
SO-02496,2025-08-28,C0097,P002,3,59000,0,177000,114000,63000
SO-02497,2025-08-28,C0174,P005,1,180000,0.05,171000,120000,51000
SO-02498,2025-08-28,C0211,P007,7,98000,0.12,603680,490000,113680
SO-02499,2025-08-28,C0112,P009,5,690000,0,3450000,2600000,850000
SO-02500,2025-08-29,C0099,P007,9,98000,0.12,776160,630000,146160
SO-02501,2025-08-29,C0299,P007,3,98000,0.05,279300,210000,69300
SO-02502,2025-08-29,C0210,P007,2,98000,0,196000,140000,56000
SO-02503,2025-08-29,C0028,P002,2,59000,0,118000,76000,42000
SO-02504,2025-08-29,C0404,P002,2,59000,0,118000,76000,42000
SO-02505,2025-08-29,C0308,P004,4,47000,0,188000,112000,76000
SO-02506,2025-08-29,C0041,P003,8,140000,0.12,985600,760000,225600
SO-02507,2025-08-29,C0112,P001,5,65000,0,325000,210000,115000
SO-02508,2025-08-29,C0267,P004,3,47000,0.12,124080,84000,40080
SO-02509,2025-08-29,C0001,P001,13,65000,0.08,777400,546000,231400
SO-02510,2025-08-29,C0246,P007,2,98000,0.05,186200,140000,46200
SO-02511,2025-08-29,C0118,P010,4,72000,0.1,259200,192000,67200
SO-02512,2025-08-29,C0351,P002,1,59000,0,59000,38000,21000
SO-02513,2025-08-29,C0150,P003,3,140000,0,420000,285000,135000
SO-02514,2025-08-29,C0319,P010,1,72000,0.05,68400,48000,20400
SO-02515,2025-08-30,C0225,P007,8,98000,0.12,689920,560000,129920
SO-02516,2025-08-30,C0310,P004,3,47000,0.08,129720,84000,45720
SO-02517,2025-08-30,C0005,P002,5,59000,0,295000,190000,105000
SO-02518,2025-08-30,C0048,P007,1,98000,0,98000,70000,28000
SO-02519,2025-08-30,C0282,P005,2,180000,0.03,349200,240000,109200
SO-02520,2025-08-30,C0065,P011,14,27000,0.08,347760,224000,123760
SO-02521,2025-08-31,C0323,P001,3,65000,0.1,175500,126000,49500
SO-02522,2025-08-31,C0148,P002,3,59000,0,177000,114000,63000
SO-02523,2025-08-31,C0138,P006,14,130000,0.08,1674400,1190000,484400
SO-02524,2025-08-31,C0281,P004,4,47000,0,188000,112000,76000
SO-02525,2025-08-31,C0262,P010,2,72000,0.1,129600,96000,33600
SO-02526,2025-08-31,C0244,P011,2,27000,0,54000,32000,22000
SO-02527,2025-09-01,C0284,P001,2,65000,0,130000,84000,46000
SO-02528,2025-09-01,C0056,P012,7,320000,0.12,1971200,1610000,361200
SO-02529,2025-09-01,C0135,P010,1,72000,0,72000,48000,24000
SO-02530,2025-09-01,C0004,P004,5,47000,0,235000,140000,95000
SO-02531,2025-09-01,C0302,P007,4,98000,0.05,372400,280000,92400
SO-02532,2025-09-01,C0028,P002,2,59000,0.03,114460,76000,38460
SO-02533,2025-09-01,C0075,P003,10,140000,0.05,1330000,950000,380000
SO-02534,2025-09-01,C0141,P003,2,140000,0.03,271600,190000,81600
SO-02535,2025-09-01,C0317,P009,3,690000,0.03,2007900,1560000,447900
SO-02536,2025-09-01,C0263,P003,2,140000,0.03,271600,190000,81600
SO-02537,2025-09-01,C0044,P007,1,98000,0.03,95060,70000,25060
SO-02538,2025-09-01,C0034,P011,13,27000,0.05,333450,208000,125450
SO-02539,2025-09-01,C0101,P010,2,72000,0.03,139680,96000,43680
SO-02540,2025-09-01,C0084,P011,1,27000,0,27000,16000,11000
SO-02541,2025-09-01,C0134,P008,3,420000,0.08,1159200,930000,229200
SO-02542,2025-09-01,C0186,P003,2,140000,0.05,266000,190000,76000
SO-02543,2025-09-02,C0258,P007,12,98000,0.08,1081920,840000,241920
SO-02544,2025-09-02,C0296,P005,12,180000,0.12,1900800,1440000,460800
SO-02545,2025-09-02,C0218,P012,2,320000,0.05,608000,460000,148000
SO-02546,2025-09-02,C0061,P001,5,65000,0.05,308750,210000,98750
SO-02547,2025-09-02,C0295,P002,2,59000,0.03,114460,76000,38460
SO-02548,2025-09-02,C0159,P004,3,47000,0.05,133950,84000,49950
SO-02549,2025-09-02,C0034,P008,7,420000,0.08,2704800,2170000,534800
SO-02550,2025-09-02,C0285,P011,1,27000,0,27000,16000,11000
SO-02551,2025-09-02,C0276,P012,4,320000,0.05,1216000,920000,296000
SO-02552,2025-09-02,C0198,P001,3,65000,0.05,185250,126000,59250
SO-02553,2025-09-02,C0332,P012,12,320000,0.08,3532800,2760000,772800
SO-02554,2025-09-02,C0359,P004,3,47000,0,141000,84000,57000
SO-02555,2025-09-02,C0167,P001,4,65000,0,260000,168000,92000
SO-02556,2025-09-02,C0020,P001,2,65000,0.05,123500,84000,39500
SO-02557,2025-09-02,C0353,P001,7,65000,0.1,409500,294000,115500
SO-02558,2025-09-02,C0007,P002,7,59000,0.05,392350,266000,126350
SO-02559,2025-09-02,C0188,P008,13,420000,0.12,4804800,4030000,774800
SO-02560,2025-09-02,C0401,P003,1,140000,0,140000,95000,45000
SO-02561,2025-09-03,C0279,P010,4,72000,0,288000,192000,96000
SO-02562,2025-09-03,C0147,P010,10,72000,0.05,684000,480000,204000
SO-02563,2025-09-03,C0057,P002,4,59000,0,236000,152000,84000
SO-02564,2025-09-03,C0202,P008,2,420000,0,840000,620000,220000
SO-02565,2025-09-03,C0401,P001,3,65000,0.03,189150,126000,63150
SO-02566,2025-09-03,C0060,P002,3,59000,0.05,168150,114000,54150
SO-02567,2025-09-03,C0392,P001,5,65000,0.1,292500,210000,82500
SO-02568,2025-09-04,C0161,P001,7,65000,0.12,400400,294000,106400
SO-02569,2025-09-04,C0078,P011,1,27000,0,27000,16000,11000
SO-02570,2025-09-04,C0167,P001,2,65000,0,130000,84000,46000
SO-02571,2025-09-04,C0419,P001,5,65000,0,325000,210000,115000
SO-02572,2025-09-04,C0230,P012,8,320000,0.05,2432000,1840000,592000
SO-02573,2025-09-04,C0269,P006,2,130000,0,260000,170000,90000
SO-02574,2025-09-04,C0051,P001,3,65000,0.03,189150,126000,63150
SO-02575,2025-09-04,C0324,P006,9,130000,0.1,1053000,765000,288000
SO-02576,2025-09-04,C0175,P010,1,72000,0.03,69840,48000,21840
SO-02577,2025-09-04,C0413,P007,4,98000,0.05,372400,280000,92400
SO-02578,2025-09-04,C0114,P011,1,27000,0.05,25650,16000,9650
SO-02579,2025-09-04,C0263,P004,3,47000,0.03,136770,84000,52770
SO-02580,2025-09-04,C0100,P011,5,27000,0,135000,80000,55000
SO-02581,2025-09-04,C0413,P009,2,690000,0.03,1338600,1040000,298600
SO-02582,2025-09-04,C0267,P012,2,320000,0.1,576000,460000,116000
SO-02583,2025-09-04,C0180,P007,5,98000,0,490000,350000,140000
SO-02584,2025-09-05,C0168,P007,13,98000,0.08,1172080,910000,262080
SO-02585,2025-09-05,C0114,P002,2,59000,0,118000,76000,42000
SO-02586,2025-09-05,C0232,P002,1,59000,0,59000,38000,21000
SO-02587,2025-09-05,C0246,P001,1,65000,0.03,63050,42000,21050
SO-02588,2025-09-05,C0153,P002,1,59000,0,59000,38000,21000
SO-02589,2025-09-05,C0091,P003,4,140000,0.05,532000,380000,152000
SO-02590,2025-09-05,C0017,P002,1,59000,0.05,56050,38000,18050
SO-02591,2025-09-05,C0039,P005,1,180000,0.05,171000,120000,51000
SO-02592,2025-09-05,C0019,P009,4,690000,0.03,2677200,2080000,597200
SO-02593,2025-09-05,C0332,P002,7,59000,0.08,379960,266000,113960
SO-02594,2025-09-05,C0356,P005,1,180000,0.03,174600,120000,54600
SO-02595,2025-09-05,C0055,P007,10,98000,0.08,901600,700000,201600
SO-02596,2025-09-05,C0073,P002,4,59000,0.08,217120,152000,65120
SO-02597,2025-09-05,C0009,P011,8,27000,0.1,194400,128000,66400
SO-02598,2025-09-05,C0283,P004,2,47000,0.05,89300,56000,33300
SO-02599,2025-09-05,C0018,P012,10,320000,0.05,3040000,2300000,740000
SO-02600,2025-09-05,C0059,P010,7,72000,0.1,453600,336000,117600
SO-02601,2025-09-05,C0316,P001,4,65000,0.03,252200,168000,84200
SO-02602,2025-09-06,C0036,P006,2,130000,0,260000,170000,90000
SO-02603,2025-09-06,C0381,P007,5,98000,0,490000,350000,140000
SO-02604,2025-09-06,C0368,P001,2,65000,0,130000,84000,46000
SO-02605,2025-09-06,C0396,P004,10,47000,0.08,432400,280000,152400
SO-02606,2025-09-06,C0209,P007,11,98000,0.08,991760,770000,221760
SO-02607,2025-09-06,C0344,P011,2,27000,0.03,52380,32000,20380
SO-02608,2025-09-06,C0146,P006,14,130000,0.1,1638000,1190000,448000
SO-02609,2025-09-07,C0242,P006,1,130000,0,130000,85000,45000
SO-02610,2025-09-07,C0237,P010,4,72000,0.1,259200,192000,67200
SO-02611,2025-09-07,C0174,P005,2,180000,0.05,342000,240000,102000
SO-02612,2025-09-07,C0074,P004,5,47000,0.12,206800,140000,66800
SO-02613,2025-09-08,C0238,P007,10,98000,0.1,882000,700000,182000
SO-02614,2025-09-08,C0249,P011,1,27000,0.05,25650,16000,9650
SO-02615,2025-09-08,C0228,P008,14,420000,0.05,5586000,4340000,1246000
SO-02616,2025-09-08,C0364,P007,4,98000,0.12,344960,280000,64960
SO-02617,2025-09-08,C0042,P007,1,98000,0,98000,70000,28000
SO-02618,2025-09-08,C0330,P005,1,180000,0.03,174600,120000,54600
SO-02619,2025-09-08,C0383,P004,4,47000,0.03,182360,112000,70360
SO-02620,2025-09-08,C0306,P001,1,65000,0.05,61750,42000,19750
SO-02621,2025-09-08,C0255,P004,5,47000,0,235000,140000,95000
SO-02622,2025-09-08,C0283,P002,1,59000,0.05,56050,38000,18050
SO-02623,2025-09-08,C0399,P004,4,47000,0,188000,112000,76000
SO-02624,2025-09-08,C0013,P010,9,72000,0.12,570240,432000,138240
SO-02625,2025-09-08,C0381,P005,2,180000,0.03,349200,240000,109200
SO-02626,2025-09-08,C0109,P010,2,72000,0.05,136800,96000,40800
SO-02627,2025-09-09,C0241,P011,5,27000,0.05,128250,80000,48250
SO-02628,2025-09-09,C0012,P012,1,320000,0,320000,230000,90000
SO-02629,2025-09-09,C0239,P001,9,65000,0.08,538200,378000,160200
SO-02630,2025-09-09,C0311,P011,3,27000,0.03,78570,48000,30570
SO-02631,2025-09-09,C0087,P004,5,47000,0.12,206800,140000,66800
SO-02632,2025-09-09,C0190,P004,3,47000,0.05,133950,84000,49950
SO-02633,2025-09-09,C0403,P011,1,27000,0,27000,16000,11000
SO-02634,2025-09-09,C0024,P008,2,420000,0.03,814800,620000,194800
SO-02635,2025-09-09,C0367,P001,4,65000,0.05,247000,168000,79000
SO-02636,2025-09-09,C0354,P011,5,27000,0,135000,80000,55000
SO-02637,2025-09-09,C0014,P002,1,59000,0,59000,38000,21000
SO-02638,2025-09-09,C0201,P001,1,65000,0.03,63050,42000,21050
SO-02639,2025-09-09,C0241,P001,1,65000,0,65000,42000,23000
SO-02640,2025-09-09,C0228,P002,4,59000,0.1,212400,152000,60400
SO-02641,2025-09-09,C0082,P006,2,130000,0,260000,170000,90000
SO-02642,2025-09-09,C0030,P005,3,180000,0.05,513000,360000,153000
SO-02643,2025-09-09,C0164,P010,2,72000,0.12,126720,96000,30720
SO-02644,2025-09-10,C0098,P002,14,59000,0.05,784700,532000,252700
SO-02645,2025-09-10,C0347,P007,2,98000,0,196000,140000,56000
SO-02646,2025-09-10,C0081,P006,2,130000,0.05,247000,170000,77000
SO-02647,2025-09-10,C0179,P010,5,72000,0.08,331200,240000,91200
SO-02648,2025-09-10,C0197,P002,1,59000,0,59000,38000,21000
SO-02649,2025-09-10,C0348,P004,2,47000,0.05,89300,56000,33300
SO-02650,2025-09-10,C0028,P007,3,98000,0.03,285180,210000,75180
SO-02651,2025-09-10,C0045,P006,7,130000,0.05,864500,595000,269500
SO-02652,2025-09-10,C0054,P005,4,180000,0.03,698400,480000,218400
SO-02653,2025-09-10,C0218,P012,1,320000,0.03,310400,230000,80400
SO-02654,2025-09-10,C0392,P002,5,59000,0.12,259600,190000,69600
SO-02655,2025-09-10,C0298,P008,5,420000,0,2100000,1550000,550000
SO-02656,2025-09-10,C0063,P002,5,59000,0,295000,190000,105000
SO-02657,2025-09-10,C0069,P002,8,59000,0.1,424800,304000,120800
SO-02658,2025-09-10,C0233,P001,2,65000,0,130000,84000,46000
SO-02659,2025-09-11,C0186,P002,1,59000,0,59000,38000,21000
SO-02660,2025-09-11,C0169,P002,1,59000,0,59000,38000,21000
SO-02661,2025-09-11,C0002,P006,4,130000,0.03,504400,340000,164400
SO-02662,2025-09-11,C0144,P007,4,98000,0,392000,280000,112000
SO-02663,2025-09-11,C0313,P004,1,47000,0,47000,28000,19000
SO-02664,2025-09-11,C0239,P010,13,72000,0.1,842400,624000,218400
SO-02665,2025-09-11,C0113,P007,2,98000,0.05,186200,140000,46200
SO-02666,2025-09-11,C0252,P007,5,98000,0.05,465500,350000,115500
SO-02667,2025-09-11,C0211,P007,4,98000,0.12,344960,280000,64960
SO-02668,2025-09-11,C0108,P010,3,72000,0.03,209520,144000,65520
SO-02669,2025-09-11,C0252,P011,4,27000,0,108000,64000,44000
SO-02670,2025-09-11,C0169,P001,5,65000,0.05,308750,210000,98750
SO-02671,2025-09-12,C0332,P004,13,47000,0.1,549900,364000,185900
SO-02672,2025-09-12,C0308,P011,1,27000,0,27000,16000,11000
SO-02673,2025-09-12,C0210,P002,2,59000,0.03,114460,76000,38460
SO-02674,2025-09-12,C0405,P002,12,59000,0.12,623040,456000,167040
SO-02675,2025-09-12,C0114,P011,2,27000,0,54000,32000,22000
SO-02676,2025-09-12,C0206,P001,1,65000,0,65000,42000,23000
SO-02677,2025-09-12,C0287,P011,4,27000,0.03,104760,64000,40760
SO-02678,2025-09-13,C0394,P010,14,72000,0.05,957600,672000,285600
SO-02679,2025-09-13,C0309,P012,4,320000,0.1,1152000,920000,232000
SO-02680,2025-09-13,C0125,P002,3,59000,0.05,168150,114000,54150
SO-02681,2025-09-13,C0195,P010,9,72000,0.05,615600,432000,183600
SO-02682,2025-09-13,C0194,P011,13,27000,0.08,322920,208000,114920
SO-02683,2025-09-13,C0256,P002,7,59000,0.1,371700,266000,105700
SO-02684,2025-09-13,C0141,P010,1,72000,0,72000,48000,24000
SO-02685,2025-09-14,C0127,P007,3,98000,0,294000,210000,84000
SO-02686,2025-09-14,C0304,P011,11,27000,0.05,282150,176000,106150
SO-02687,2025-09-14,C0048,P011,4,27000,0.05,102600,64000,38600
SO-02688,2025-09-14,C0257,P002,1,59000,0.03,57230,38000,19230
SO-02689,2025-09-15,C0395,P006,2,130000,0,260000,170000,90000
SO-02690,2025-09-15,C0188,P006,7,130000,0.05,864500,595000,269500
SO-02691,2025-09-15,C0250,P002,1,59000,0,59000,38000,21000
SO-02692,2025-09-15,C0261,P007,7,98000,0.08,631120,490000,141120
SO-02693,2025-09-15,C0242,P002,3,59000,0,177000,114000,63000
SO-02694,2025-09-15,C0040,P005,2,180000,0,360000,240000,120000
SO-02695,2025-09-15,C0332,P005,13,180000,0.05,2223000,1560000,663000
SO-02696,2025-09-15,C0323,P005,14,180000,0.1,2268000,1680000,588000
SO-02697,2025-09-15,C0355,P002,5,59000,0,295000,190000,105000
SO-02698,2025-09-15,C0345,P010,4,72000,0,288000,192000,96000
SO-02699,2025-09-15,C0148,P011,5,27000,0,135000,80000,55000
SO-02700,2025-09-15,C0397,P004,1,47000,0.03,45590,28000,17590
SO-02701,2025-09-15,C0011,P004,2,47000,0,94000,56000,38000
SO-02702,2025-09-15,C0375,P011,13,27000,0.05,333450,208000,125450
SO-02703,2025-09-15,C0135,P007,2,98000,0.05,186200,140000,46200
SO-02704,2025-09-15,C0100,P006,5,130000,0.03,630500,425000,205500
SO-02705,2025-09-15,C0128,P010,1,72000,0,72000,48000,24000
SO-02706,2025-09-15,C0225,P001,3,65000,0.1,175500,126000,49500
SO-02707,2025-09-16,C0320,P003,5,140000,0.05,665000,475000,190000
SO-02708,2025-09-16,C0402,P001,5,65000,0.03,315250,210000,105250
SO-02709,2025-09-16,C0410,P004,4,47000,0.05,178600,112000,66600
SO-02710,2025-09-16,C0234,P007,6,98000,0.08,540960,420000,120960
SO-02711,2025-09-16,C0069,P001,4,65000,0.12,228800,168000,60800
SO-02712,2025-09-16,C0315,P010,4,72000,0,288000,192000,96000
SO-02713,2025-09-16,C0021,P012,2,320000,0,640000,460000,180000
SO-02714,2025-09-16,C0240,P004,5,47000,0,235000,140000,95000
SO-02715,2025-09-16,C0251,P002,13,59000,0.12,674960,494000,180960
SO-02716,2025-09-16,C0075,P007,8,98000,0.08,721280,560000,161280
SO-02717,2025-09-16,C0236,P010,2,72000,0,144000,96000,48000
SO-02718,2025-09-16,C0165,P005,1,180000,0.05,171000,120000,51000
SO-02719,2025-09-16,C0317,P010,5,72000,0,360000,240000,120000
SO-02720,2025-09-17,C0273,P002,5,59000,0,295000,190000,105000
SO-02721,2025-09-17,C0315,P001,5,65000,0.05,308750,210000,98750
SO-02722,2025-09-17,C0040,P001,2,65000,0,130000,84000,46000
SO-02723,2025-09-17,C0239,P011,8,27000,0.1,194400,128000,66400
SO-02724,2025-09-17,C0112,P011,3,27000,0,81000,48000,33000
SO-02725,2025-09-17,C0246,P002,1,59000,0,59000,38000,21000
SO-02726,2025-09-17,C0105,P001,5,65000,0.05,308750,210000,98750
SO-02727,2025-09-17,C0114,P001,1,65000,0.03,63050,42000,21050
SO-02728,2025-09-17,C0073,P004,7,47000,0.1,296100,196000,100100
SO-02729,2025-09-17,C0269,P010,3,72000,0,216000,144000,72000
SO-02730,2025-09-17,C0187,P004,1,47000,0,47000,28000,19000
SO-02731,2025-09-18,C0121,P006,5,130000,0.1,585000,425000,160000
SO-02732,2025-09-18,C0033,P002,2,59000,0.03,114460,76000,38460
SO-02733,2025-09-18,C0216,P010,3,72000,0,216000,144000,72000
SO-02734,2025-09-18,C0305,P003,4,140000,0.03,543200,380000,163200
SO-02735,2025-09-18,C0013,P006,11,130000,0.08,1315600,935000,380600
SO-02736,2025-09-18,C0049,P006,11,130000,0.1,1287000,935000,352000
SO-02737,2025-09-18,C0403,P001,2,65000,0,130000,84000,46000
SO-02738,2025-09-18,C0252,P009,2,690000,0,1380000,1040000,340000
SO-02739,2025-09-18,C0107,P010,2,72000,0,144000,96000,48000
SO-02740,2025-09-18,C0068,P007,13,98000,0.12,1121120,910000,211120
SO-02741,2025-09-19,C0384,P004,5,47000,0.03,227950,140000,87950
SO-02742,2025-09-19,C0051,P002,3,59000,0,177000,114000,63000
SO-02743,2025-09-19,C0275,P011,10,27000,0.08,248400,160000,88400
SO-02744,2025-09-19,C0420,P002,5,59000,0.03,286150,190000,96150
SO-02745,2025-09-19,C0350,P002,2,59000,0.05,112100,76000,36100
SO-02746,2025-09-19,C0353,P011,12,27000,0.12,285120,192000,93120
SO-02747,2025-09-19,C0159,P011,2,27000,0.05,51300,32000,19300
SO-02748,2025-09-19,C0201,P010,2,72000,0.05,136800,96000,40800
SO-02749,2025-09-19,C0250,P001,5,65000,0,325000,210000,115000
SO-02750,2025-09-19,C0228,P004,13,47000,0.05,580450,364000,216450
SO-02751,2025-09-19,C0170,P005,5,180000,0.08,828000,600000,228000
SO-02752,2025-09-19,C0194,P009,13,690000,0.12,7893600,6760000,1133600
SO-02753,2025-09-19,C0185,P004,5,47000,0,235000,140000,95000
SO-02754,2025-09-19,C0116,P007,4,98000,0,392000,280000,112000
SO-02755,2025-09-19,C0316,P006,2,130000,0,260000,170000,90000
SO-02756,2025-09-19,C0178,P007,1,98000,0.05,93100,70000,23100
SO-02757,2025-09-20,C0021,P002,2,59000,0.03,114460,76000,38460
SO-02758,2025-09-20,C0020,P007,2,98000,0,196000,140000,56000
SO-02759,2025-09-20,C0202,P004,1,47000,0,47000,28000,19000
SO-02760,2025-09-20,C0048,P008,2,420000,0,840000,620000,220000
SO-02761,2025-09-20,C0332,P005,5,180000,0.1,810000,600000,210000
SO-02762,2025-09-20,C0108,P012,1,320000,0,320000,230000,90000
SO-02763,2025-09-21,C0048,P006,5,130000,0.03,630500,425000,205500
SO-02764,2025-09-21,C0316,P003,1,140000,0,140000,95000,45000
SO-02765,2025-09-21,C0376,P002,13,59000,0.12,674960,494000,180960
SO-02766,2025-09-21,C0291,P002,1,59000,0.03,57230,38000,19230
SO-02767,2025-09-21,C0025,P004,8,47000,0.12,330880,224000,106880
SO-02768,2025-09-21,C0271,P001,2,65000,0.03,126100,84000,42100
SO-02769,2025-09-22,C0018,P007,8,98000,0.1,705600,560000,145600
SO-02770,2025-09-22,C0183,P001,11,65000,0.12,629200,462000,167200
SO-02771,2025-09-22,C0032,P010,2,72000,0.05,136800,96000,40800
SO-02772,2025-09-22,C0383,P010,3,72000,0.05,205200,144000,61200
SO-02773,2025-09-22,C0041,P004,14,47000,0.1,592200,392000,200200
SO-02774,2025-09-22,C0127,P005,5,180000,0.05,855000,600000,255000
SO-02775,2025-09-22,C0260,P004,1,47000,0.05,44650,28000,16650
SO-02776,2025-09-22,C0315,P011,5,27000,0,135000,80000,55000
SO-02777,2025-09-22,C0216,P002,5,59000,0.03,286150,190000,96150
SO-02778,2025-09-23,C0325,P007,2,98000,0.05,186200,140000,46200
SO-02779,2025-09-23,C0074,P008,8,420000,0.1,3024000,2480000,544000
SO-02780,2025-09-23,C0153,P011,2,27000,0,54000,32000,22000
SO-02781,2025-09-23,C0387,P002,3,59000,0.03,171690,114000,57690
SO-02782,2025-09-23,C0081,P005,13,180000,0.12,2059200,1560000,499200
SO-02783,2025-09-23,C0069,P001,6,65000,0.08,358800,252000,106800
SO-02784,2025-09-23,C0007,P004,12,47000,0.1,507600,336000,171600
SO-02785,2025-09-23,C0201,P002,1,59000,0.05,56050,38000,18050
SO-02786,2025-09-23,C0070,P002,2,59000,0.12,103840,76000,27840
SO-02787,2025-09-23,C0382,P005,3,180000,0.03,523800,360000,163800
SO-02788,2025-09-23,C0154,P005,5,180000,0,900000,600000,300000
SO-02789,2025-09-23,C0049,P002,8,59000,0.05,448400,304000,144400
SO-02790,2025-09-24,C0064,P001,2,65000,0.03,126100,84000,42100
SO-02791,2025-09-24,C0195,P001,11,65000,0.1,643500,462000,181500
SO-02792,2025-09-24,C0383,P004,3,47000,0,141000,84000,57000
SO-02793,2025-09-24,C0348,P003,1,140000,0.03,135800,95000,40800
SO-02794,2025-09-24,C0299,P001,5,65000,0,325000,210000,115000
SO-02795,2025-09-24,C0400,P011,2,27000,0.08,49680,32000,17680
SO-02796,2025-09-24,C0294,P002,7,59000,0.05,392350,266000,126350
SO-02797,2025-09-24,C0385,P004,11,47000,0.05,491150,308000,183150
SO-02798,2025-09-24,C0070,P007,11,98000,0.05,1024100,770000,254100
SO-02799,2025-09-24,C0188,P004,2,47000,0.12,82720,56000,26720
SO-02800,2025-09-24,C0398,P005,2,180000,0.03,349200,240000,109200
SO-02801,2025-09-25,C0222,P011,2,27000,0.05,51300,32000,19300
SO-02802,2025-09-25,C0017,P005,4,180000,0.05,684000,480000,204000
SO-02803,2025-09-25,C0086,P004,1,47000,0.03,45590,28000,17590
SO-02804,2025-09-25,C0368,P001,1,65000,0.03,63050,42000,21050
SO-02805,2025-09-25,C0109,P001,4,65000,0.03,252200,168000,84200
SO-02806,2025-09-25,C0095,P002,2,59000,0.08,108560,76000,32560
SO-02807,2025-09-25,C0386,P004,2,47000,0.03,91180,56000,35180
SO-02808,2025-09-25,C0114,P007,1,98000,0.05,93100,70000,23100
SO-02809,2025-09-25,C0253,P008,5,420000,0,2100000,1550000,550000
SO-02810,2025-09-25,C0074,P007,14,98000,0.08,1262240,980000,282240
SO-02811,2025-09-25,C0318,P004,2,47000,0.03,91180,56000,35180
SO-02812,2025-09-25,C0325,P008,4,420000,0,1680000,1240000,440000
SO-02813,2025-09-26,C0199,P012,2,320000,0,640000,460000,180000
SO-02814,2025-09-26,C0284,P004,1,47000,0,47000,28000,19000
SO-02815,2025-09-26,C0375,P004,13,47000,0.05,580450,364000,216450
SO-02816,2025-09-26,C0190,P002,1,59000,0,59000,38000,21000
SO-02817,2025-09-26,C0162,P002,5,59000,0,295000,190000,105000
SO-02818,2025-09-26,C0375,P001,5,65000,0.12,286000,210000,76000
SO-02819,2025-09-26,C0156,P006,3,130000,0,390000,255000,135000
SO-02820,2025-09-26,C0084,P004,2,47000,0.05,89300,56000,33300
SO-02821,2025-09-26,C0077,P010,1,72000,0,72000,48000,24000
SO-02822,2025-09-26,C0292,P012,12,320000,0.05,3648000,2760000,888000
SO-02823,2025-09-26,C0325,P006,3,130000,0,390000,255000,135000
SO-02824,2025-09-26,C0241,P003,5,140000,0,700000,475000,225000
SO-02825,2025-09-26,C0214,P001,3,65000,0,195000,126000,69000
SO-02826,2025-09-26,C0151,P002,2,59000,0,118000,76000,42000
SO-02827,2025-09-26,C0266,P004,1,47000,0,47000,28000,19000
SO-02828,2025-09-26,C0289,P001,11,65000,0.05,679250,462000,217250
SO-02829,2025-09-27,C0199,P006,2,130000,0.03,252200,170000,82200
SO-02830,2025-09-27,C0169,P010,1,72000,0.05,68400,48000,20400
SO-02831,2025-09-27,C0041,P003,3,140000,0.08,386400,285000,101400
SO-02832,2025-09-27,C0411,P007,1,98000,0,98000,70000,28000
SO-02833,2025-09-27,C0353,P012,12,320000,0.12,3379200,2760000,619200
SO-02834,2025-09-28,C0087,P004,4,47000,0.12,165440,112000,53440
SO-02835,2025-09-28,C0209,P004,2,47000,0.05,89300,56000,33300
