HearingID,Date,CourtID,CaseType,Mode,DurationMinutes,Adjourned,TechIssue
HRG-04862,2025-07-24,CT3,Criminal,In-person,52,N,N
HRG-04863,2025-07-24,CT3,Criminal,In-person,46,Y,N
HRG-04864,2025-07-25,CT1,Civil,In-person,27,N,N
HRG-04865,2025-07-25,CT1,Family,In-person,49,N,N
HRG-04866,2025-07-25,CT1,Family,Virtual,44,N,N
HRG-04867,2025-07-25,CT1,Civil,In-person,54,N,N
HRG-04868,2025-07-25,CT1,Commercial,Virtual,47,N,N
HRG-04869,2025-07-25,CT1,Appeal,Virtual,46,N,N
HRG-04870,2025-07-25,CT1,Criminal,In-person,41,N,N
HRG-04871,2025-07-25,CT1,Criminal,In-person,44,N,N
HRG-04872,2025-07-25,CT1,Commercial,Virtual,49,N,N
HRG-04873,2025-07-25,CT1,Appeal,Virtual,46,N,N
HRG-04874,2025-07-25,CT1,Criminal,In-person,44,N,N
HRG-04875,2025-07-25,CT1,Commercial,Virtual,19,N,N
HRG-04876,2025-07-25,CT2,Civil,In-person,48,Y,N
HRG-04877,2025-07-25,CT2,Family,Virtual,71,N,N
HRG-04878,2025-07-25,CT2,Commercial,In-person,57,Y,N
HRG-04879,2025-07-25,CT2,Commercial,In-person,54,N,N
HRG-04880,2025-07-25,CT2,Civil,Virtual,39,N,N
HRG-04881,2025-07-25,CT2,Commercial,Virtual,42,N,N
HRG-04882,2025-07-25,CT2,Family,Virtual,35,N,N
HRG-04883,2025-07-25,CT3,Civil,In-person,60,N,N
HRG-04884,2025-07-25,CT3,Criminal,In-person,43,Y,N
HRG-04885,2025-07-25,CT3,Criminal,In-person,48,N,N
HRG-04886,2025-07-25,CT3,Civil,In-person,64,N,N
HRG-04887,2025-07-25,CT3,Commercial,In-person,47,N,N
HRG-04888,2025-07-25,CT3,Criminal,In-person,44,N,N
HRG-04889,2025-07-25,CT3,Criminal,Virtual,27,Y,N
HRG-04890,2025-07-25,CT3,Criminal,In-person,44,Y,N
HRG-04891,2025-07-25,CT3,Family,Virtual,37,N,N
HRG-04892,2025-07-25,CT3,Civil,In-person,33,Y,N
HRG-04893,2025-07-25,CT3,Commercial,In-person,36,N,N
HRG-04894,2025-07-25,CT3,Family,In-person,51,N,N
HRG-04895,2025-07-25,CT3,Civil,Virtual,44,N,Y
HRG-04896,2025-07-25,CT3,Commercial,Hybrid,32,N,N
HRG-04897,2025-07-25,CT3,Appeal,In-person,18,Y,N
HRG-04898,2025-07-25,CT3,Civil,Virtual,32,N,N
HRG-04899,2025-07-28,CT1,Criminal,Hybrid,44,N,N
HRG-04900,2025-07-28,CT1,Commercial,In-person,41,N,N
HRG-04901,2025-07-28,CT1,Commercial,In-person,27,Y,N
HRG-04902,2025-07-28,CT1,Civil,In-person,14,N,N
HRG-04903,2025-07-28,CT1,Civil,Hybrid,51,Y,N
HRG-04904,2025-07-28,CT1,Family,In-person,40,N,N
HRG-04905,2025-07-28,CT1,Civil,Hybrid,23,N,Y
HRG-04906,2025-07-28,CT1,Criminal,In-person,38,N,N
HRG-04907,2025-07-28,CT1,Criminal,In-person,45,N,N
HRG-04908,2025-07-28,CT1,Civil,In-person,67,Y,N
HRG-04909,2025-07-28,CT1,Criminal,In-person,30,Y,N
HRG-04910,2025-07-28,CT1,Family,In-person,32,Y,N
HRG-04911,2025-07-28,CT2,Civil,In-person,44,Y,N
HRG-04912,2025-07-28,CT2,Criminal,In-person,55,N,N
HRG-04913,2025-07-28,CT2,Criminal,In-person,36,N,N
HRG-04914,2025-07-28,CT2,Civil,In-person,41,Y,N
HRG-04915,2025-07-28,CT2,Civil,In-person,45,Y,N
HRG-04916,2025-07-28,CT2,Civil,In-person,64,N,N
HRG-04917,2025-07-28,CT2,Civil,In-person,61,Y,N
HRG-04918,2025-07-28,CT2,Criminal,In-person,49,Y,N
HRG-04919,2025-07-28,CT2,Family,In-person,38,Y,N
HRG-04920,2025-07-28,CT3,Criminal,Virtual,72,N,N
HRG-04921,2025-07-28,CT3,Criminal,In-person,65,N,N
HRG-04922,2025-07-28,CT3,Commercial,In-person,49,Y,N
HRG-04923,2025-07-28,CT3,Family,In-person,46,N,N
HRG-04924,2025-07-28,CT3,Appeal,In-person,62,N,N
HRG-04925,2025-07-28,CT3,Criminal,In-person,55,N,N
HRG-04926,2025-07-28,CT3,Civil,Virtual,28,N,N
HRG-04927,2025-07-28,CT3,Civil,In-person,50,N,N
HRG-04928,2025-07-28,CT3,Family,In-person,28,N,N
HRG-04929,2025-07-28,CT3,Appeal,In-person,32,N,N
HRG-04930,2025-07-29,CT1,Criminal,Hybrid,27,Y,Y
HRG-04931,2025-07-29,CT1,Civil,In-person,50,N,N
HRG-04932,2025-07-29,CT1,Civil,In-person,10,N,N
HRG-04933,2025-07-29,CT1,Criminal,In-person,40,N,N
HRG-04934,2025-07-29,CT1,Civil,Hybrid,30,N,N
HRG-04935,2025-07-29,CT1,Civil,In-person,43,N,N
HRG-04936,2025-07-29,CT1,Civil,In-person,42,N,N
HRG-04937,2025-07-29,CT1,Family,Virtual,44,N,N
HRG-04938,2025-07-29,CT1,Civil,In-person,40,N,N
HRG-04939,2025-07-29,CT1,Criminal,In-person,58,N,N
HRG-04940,2025-07-29,CT1,Appeal,In-person,69,N,N
HRG-04941,2025-07-29,CT1,Civil,Hybrid,30,N,N
HRG-04942,2025-07-29,CT1,Commercial,Virtual,35,Y,N
HRG-04943,2025-07-29,CT2,Commercial,In-person,54,N,N
HRG-04944,2025-07-29,CT2,Appeal,Virtual,38,N,N
HRG-04945,2025-07-29,CT2,Commercial,In-person,34,N,N
HRG-04946,2025-07-29,CT2,Criminal,In-person,69,N,N
HRG-04947,2025-07-29,CT2,Criminal,In-person,51,Y,N
HRG-04948,2025-07-29,CT2,Family,In-person,52,N,N
HRG-04949,2025-07-29,CT3,Civil,In-person,44,N,N
HRG-04950,2025-07-29,CT3,Criminal,In-person,82,N,N
HRG-04951,2025-07-29,CT3,Criminal,In-person,75,N,N
HRG-04952,2025-07-29,CT3,Family,In-person,52,N,N
HRG-04953,2025-07-29,CT3,Criminal,In-person,33,Y,N
HRG-04954,2025-07-29,CT3,Family,In-person,71,Y,N
HRG-04955,2025-07-29,CT3,Civil,Virtual,52,N,N
HRG-04956,2025-07-29,CT3,Family,In-person,20,Y,N
HRG-04957,2025-07-30,CT1,Civil,Hybrid,66,N,N
HRG-04958,2025-07-30,CT1,Civil,In-person,40,N,N
HRG-04959,2025-07-30,CT1,Criminal,Hybrid,36,N,Y
HRG-04960,2025-07-30,CT1,Commercial,In-person,38,N,N
HRG-04961,2025-07-30,CT1,Commercial,In-person,46,N,N
HRG-04962,2025-07-30,CT1,Criminal,Hybrid,52,N,N
HRG-04963,2025-07-30,CT1,Criminal,Virtual,28,N,N
HRG-04964,2025-07-30,CT1,Civil,In-person,35,Y,N
HRG-04965,2025-07-30,CT1,Civil,In-person,42,Y,N
HRG-04966,2025-07-30,CT1,Commercial,Virtual,56,N,N
HRG-04967,2025-07-30,CT1,Family,In-person,48,Y,N
HRG-04968,2025-07-30,CT2,Civil,Virtual,61,N,Y
HRG-04969,2025-07-30,CT2,Criminal,In-person,48,N,N
HRG-04970,2025-07-30,CT2,Appeal,In-person,26,N,N
HRG-04971,2025-07-30,CT2,Criminal,In-person,51,Y,N
HRG-04972,2025-07-30,CT2,Commercial,In-person,68,Y,N
HRG-04973,2025-07-30,CT2,Commercial,In-person,32,Y,N
HRG-04974,2025-07-30,CT2,Family,Hybrid,57,Y,N
HRG-04975,2025-07-30,CT2,Civil,Virtual,59,N,N
HRG-04976,2025-07-30,CT2,Commercial,Virtual,43,N,N
HRG-04977,2025-07-30,CT3,Civil,In-person,37,N,N
HRG-04978,2025-07-30,CT3,Family,Hybrid,16,N,N
HRG-04979,2025-07-30,CT3,Appeal,Virtual,53,Y,N
HRG-04980,2025-07-30,CT3,Family,In-person,33,Y,N
HRG-04981,2025-07-30,CT3,Criminal,In-person,54,N,N
HRG-04982,2025-07-30,CT3,Civil,In-person,61,N,N
HRG-04983,2025-07-30,CT3,Commercial,In-person,49,Y,N
HRG-04984,2025-07-30,CT3,Civil,In-person,47,N,N
HRG-04985,2025-07-30,CT3,Family,In-person,66,Y,N
HRG-04986,2025-07-30,CT3,Civil,In-person,31,N,N
HRG-04987,2025-07-30,CT3,Family,In-person,36,N,N
HRG-04988,2025-07-31,CT1,Civil,In-person,42,Y,N
HRG-04989,2025-07-31,CT1,Appeal,In-person,42,Y,N
HRG-04990,2025-07-31,CT1,Civil,In-person,51,N,N
HRG-04991,2025-07-31,CT1,Civil,Virtual,21,N,N
HRG-04992,2025-07-31,CT1,Civil,Hybrid,36,N,N
HRG-04993,2025-07-31,CT1,Criminal,In-person,48,N,N
HRG-04994,2025-07-31,CT1,Family,In-person,25,N,N
HRG-04995,2025-07-31,CT1,Civil,In-person,76,N,N
HRG-04996,2025-07-31,CT1,Family,Hybrid,43,N,N
HRG-04997,2025-07-31,CT1,Criminal,In-person,53,N,N
HRG-04998,2025-07-31,CT1,Commercial,In-person,56,Y,N
HRG-04999,2025-07-31,CT2,Civil,In-person,54,Y,N
HRG-05000,2025-07-31,CT2,Commercial,In-person,35,N,N
HRG-05001,2025-07-31,CT2,Family,In-person,53,N,N
HRG-05002,2025-07-31,CT2,Civil,In-person,50,N,N
HRG-05003,2025-07-31,CT2,Criminal,In-person,22,N,N
HRG-05004,2025-07-31,CT2,Family,In-person,20,N,N
HRG-05005,2025-07-31,CT2,Family,In-person,23,N,N
HRG-05006,2025-07-31,CT3,Civil,In-person,42,N,N
HRG-05007,2025-07-31,CT3,Commercial,In-person,37,Y,N
HRG-05008,2025-07-31,CT3,Criminal,In-person,38,N,N
HRG-05009,2025-07-31,CT3,Appeal,Hybrid,35,N,N
HRG-05010,2025-07-31,CT3,Commercial,In-person,12,N,N
HRG-05011,2025-07-31,CT3,Commercial,In-person,64,N,N
HRG-05012,2025-07-31,CT3,Civil,In-person,64,Y,N
HRG-05013,2025-07-31,CT3,Criminal,In-person,41,Y,N
HRG-05014,2025-07-31,CT3,Criminal,Virtual,41,Y,N
HRG-05015,2025-07-31,CT3,Criminal,In-person,53,N,N
HRG-05016,2025-07-31,CT3,Criminal,In-person,46,Y,N
HRG-05017,2025-07-31,CT3,Civil,In-person,28,Y,N
HRG-05018,2025-08-25,CT1,Civil,In-person,74,N,N
HRG-05019,2025-08-25,CT1,Commercial,Hybrid,30,Y,N
HRG-05020,2025-08-25,CT1,Civil,In-person,56,Y,N
HRG-05021,2025-08-25,CT1,Family,Hybrid,40,N,N
HRG-05022,2025-08-25,CT1,Civil,Virtual,55,N,N
HRG-05023,2025-08-25,CT1,Criminal,In-person,53,N,N
HRG-05024,2025-08-25,CT1,Commercial,In-person,27,N,N
HRG-05025,2025-08-25,CT1,Family,In-person,58,Y,N
HRG-05026,2025-08-25,CT1,Family,Virtual,42,N,N
HRG-05027,2025-08-25,CT1,Appeal,In-person,53,N,N
HRG-05028,2025-08-25,CT1,Civil,In-person,44,N,N
HRG-05029,2025-08-25,CT1,Civil,In-person,52,N,N
HRG-05030,2025-08-25,CT1,Criminal,Virtual,50,N,N
HRG-05031,2025-08-25,CT1,Criminal,Hybrid,30,N,N
HRG-05032,2025-08-25,CT2,Criminal,In-person,59,N,N
HRG-05033,2025-08-25,CT2,Criminal,In-person,53,N,N
HRG-05034,2025-08-25,CT2,Commercial,In-person,42,N,N
HRG-05035,2025-08-25,CT2,Criminal,Hybrid,46,N,Y
HRG-05036,2025-08-25,CT2,Commercial,In-person,54,N,N
HRG-05037,2025-08-25,CT2,Commercial,Hybrid,11,Y,N
HRG-05038,2025-08-25,CT2,Criminal,In-person,39,Y,N
HRG-05039,2025-08-25,CT3,Criminal,Virtual,46,Y,N
HRG-05040,2025-08-25,CT3,Civil,Virtual,51,N,N
HRG-05041,2025-08-25,CT3,Criminal,In-person,55,Y,N
HRG-05042,2025-08-25,CT3,Criminal,Hybrid,23,N,N
HRG-05043,2025-08-25,CT3,Commercial,Hybrid,44,N,N
HRG-05044,2025-08-25,CT3,Commercial,Virtual,36,Y,Y
HRG-05045,2025-08-25,CT3,Appeal,Virtual,55,Y,N
HRG-05046,2025-08-25,CT3,Civil,In-person,46,N,N
HRG-05047,2025-08-25,CT3,Commercial,In-person,29,N,N
HRG-05048,2025-08-26,CT1,Civil,In-person,56,N,N
HRG-05049,2025-08-26,CT1,Civil,In-person,64,N,N
HRG-05050,2025-08-26,CT1,Criminal,Virtual,42,N,N
HRG-05051,2025-08-26,CT1,Commercial,In-person,58,Y,N
HRG-05052,2025-08-26,CT1,Criminal,In-person,62,N,N
HRG-05053,2025-08-26,CT1,Family,Virtual,33,N,N
HRG-05054,2025-08-26,CT1,Civil,Virtual,49,N,N
HRG-05055,2025-08-26,CT1,Civil,In-person,19,N,N
HRG-05056,2025-08-26,CT1,Family,In-person,64,N,N
HRG-05057,2025-08-26,CT1,Civil,In-person,36,Y,N
HRG-05058,2025-08-26,CT2,Commercial,In-person,59,Y,N
HRG-05059,2025-08-26,CT2,Civil,In-person,55,N,N
HRG-05060,2025-08-26,CT2,Criminal,Hybrid,37,N,N
HRG-05061,2025-08-26,CT2,Civil,In-person,57,N,N
HRG-05062,2025-08-26,CT2,Family,In-person,26,N,N
HRG-05063,2025-08-26,CT2,Family,Hybrid,66,N,Y
HRG-05064,2025-08-26,CT3,Criminal,Virtual,21,N,Y
HRG-05065,2025-08-26,CT3,Criminal,In-person,48,N,N
HRG-05066,2025-08-26,CT3,Criminal,Hybrid,38,Y,N
HRG-05067,2025-08-26,CT3,Civil,Virtual,42,N,N
HRG-05068,2025-08-26,CT3,Civil,Virtual,55,N,N
HRG-05069,2025-08-26,CT3,Civil,In-person,31,N,N
HRG-05070,2025-08-26,CT3,Appeal,In-person,58,Y,N
HRG-05071,2025-08-26,CT3,Family,In-person,53,Y,N
HRG-05072,2025-08-26,CT3,Appeal,In-person,61,N,N
HRG-05073,2025-08-26,CT3,Commercial,Virtual,49,N,N
HRG-05074,2025-08-27,CT1,Family,In-person,56,N,N
HRG-05075,2025-08-27,CT1,Family,In-person,52,Y,N
HRG-05076,2025-08-27,CT1,Family,Virtual,32,N,N
HRG-05077,2025-08-27,CT1,Commercial,In-person,45,N,N
HRG-05078,2025-08-27,CT1,Criminal,In-person,18,N,N
HRG-05079,2025-08-27,CT1,Civil,Virtual,51,N,N
HRG-05080,2025-08-27,CT1,Criminal,In-person,49,N,N
HRG-05081,2025-08-27,CT1,Criminal,In-person,16,N,N
HRG-05082,2025-08-27,CT1,Commercial,Virtual,40,N,N
HRG-05083,2025-08-27,CT1,Family,Virtual,54,N,N
HRG-05084,2025-08-27,CT1,Commercial,In-person,48,N,N
HRG-05085,2025-08-27,CT1,Criminal,In-person,47,N,N
HRG-05086,2025-08-27,CT1,Commercial,In-person,44,Y,N
HRG-05087,2025-08-27,CT1,Family,In-person,40,N,N
HRG-05088,2025-08-27,CT1,Family,Virtual,34,N,N
HRG-05089,2025-08-27,CT2,Civil,In-person,56,N,N
HRG-05090,2025-08-27,CT2,Civil,In-person,44,N,N
HRG-05091,2025-08-27,CT2,Appeal,In-person,36,Y,N
HRG-05092,2025-08-27,CT2,Family,Virtual,16,N,N
HRG-05093,2025-08-27,CT2,Civil,In-person,48,N,N
HRG-05094,2025-08-27,CT2,Civil,In-person,44,N,N
HRG-05095,2025-08-27,CT2,Criminal,Virtual,12,N,N
HRG-05096,2025-08-27,CT2,Commercial,In-person,62,N,N
HRG-05097,2025-08-27,CT2,Criminal,Virtual,28,N,Y
HRG-05098,2025-08-27,CT3,Criminal,In-person,42,N,N
HRG-05099,2025-08-27,CT3,Criminal,Virtual,54,N,Y
HRG-05100,2025-08-27,CT3,Commercial,In-person,58,Y,N
HRG-05101,2025-08-27,CT3,Civil,In-person,15,N,N
HRG-05102,2025-08-27,CT3,Civil,In-person,47,N,N
HRG-05103,2025-08-27,CT3,Criminal,In-person,40,N,N
HRG-05104,2025-08-27,CT3,Civil,In-person,57,Y,N
HRG-05105,2025-08-28,CT1,Appeal,In-person,79,N,N
HRG-05106,2025-08-28,CT1,Criminal,In-person,48,N,N
HRG-05107,2025-08-28,CT1,Civil,Hybrid,67,N,N
HRG-05108,2025-08-28,CT1,Civil,Virtual,48,N,N
HRG-05109,2025-08-28,CT1,Commercial,Hybrid,44,N,N
HRG-05110,2025-08-28,CT1,Criminal,In-person,58,Y,N
HRG-05111,2025-08-28,CT1,Family,Hybrid,42,N,N
HRG-05112,2025-08-28,CT1,Commercial,Virtual,39,N,N
HRG-05113,2025-08-28,CT1,Criminal,Virtual,26,N,N
HRG-05114,2025-08-28,CT1,Family,Virtual,28,N,N
HRG-05115,2025-08-28,CT1,Criminal,In-person,69,N,N
HRG-05116,2025-08-28,CT1,Civil,In-person,82,Y,N
HRG-05117,2025-08-28,CT1,Civil,In-person,22,Y,N
HRG-05118,2025-08-28,CT1,Civil,Hybrid,56,Y,N
HRG-05119,2025-08-28,CT1,Appeal,In-person,23,N,N
HRG-05120,2025-08-28,CT2,Commercial,In-person,46,N,N
HRG-05121,2025-08-28,CT2,Civil,In-person,47,N,N
HRG-05122,2025-08-28,CT2,Civil,In-person,41,N,N
HRG-05123,2025-08-28,CT2,Civil,Virtual,21,N,N
HRG-05124,2025-08-28,CT2,Appeal,Hybrid,21,N,N
HRG-05125,2025-08-28,CT2,Commercial,In-person,92,Y,N
HRG-05126,2025-08-28,CT3,Appeal,In-person,47,N,N
HRG-05127,2025-08-28,CT3,Commercial,Virtual,55,N,Y
HRG-05128,2025-08-28,CT3,Family,In-person,67,N,N
HRG-05129,2025-08-28,CT3,Commercial,Hybrid,26,N,Y
HRG-05130,2025-08-28,CT3,Civil,In-person,29,Y,N
HRG-05131,2025-08-28,CT3,Criminal,In-person,46,N,N
HRG-05132,2025-08-28,CT3,Family,In-person,41,N,N
HRG-05133,2025-08-28,CT3,Commercial,Virtual,43,N,N
HRG-05134,2025-08-28,CT3,Commercial,In-person,46,N,N
HRG-05135,2025-08-28,CT3,Civil,In-person,52,Y,N
HRG-05136,2025-08-28,CT3,Family,In-person,32,Y,N
HRG-05137,2025-08-29,CT1,Appeal,Virtual,19,N,N
HRG-05138,2025-08-29,CT1,Appeal,In-person,42,N,N
HRG-05139,2025-08-29,CT1,Criminal,Hybrid,34,N,N
HRG-05140,2025-08-29,CT1,Civil,In-person,48,N,N
HRG-05141,2025-08-29,CT1,Civil,Virtual,10,Y,N
HRG-05142,2025-08-29,CT1,Family,In-person,83,N,N
HRG-05143,2025-08-29,CT1,Family,In-person,39,N,N
HRG-05144,2025-08-29,CT1,Civil,Virtual,45,N,N
HRG-05145,2025-08-29,CT1,Civil,Virtual,48,N,N
HRG-05146,2025-08-29,CT1,Criminal,Hybrid,26,N,N
HRG-05147,2025-08-29,CT1,Appeal,Virtual,41,N,N
HRG-05148,2025-08-29,CT1,Civil,In-person,24,N,N
HRG-05149,2025-08-29,CT2,Civil,In-person,51,N,N
HRG-05150,2025-08-29,CT2,Civil,In-person,50,Y,N
HRG-05151,2025-08-29,CT2,Commercial,In-person,75,N,N
HRG-05152,2025-08-29,CT2,Family,In-person,69,N,N
HRG-05153,2025-08-29,CT2,Civil,Hybrid,24,N,N
HRG-05154,2025-08-29,CT2,Family,In-person,83,N,N
HRG-05155,2025-08-29,CT2,Civil,Virtual,43,Y,Y
HRG-05156,2025-08-29,CT3,Criminal,Hybrid,41,N,N
HRG-05157,2025-08-29,CT3,Commercial,Virtual,52,Y,Y
HRG-05158,2025-08-29,CT3,Civil,In-person,47,N,N
HRG-05159,2025-08-29,CT3,Civil,In-person,81,N,N
HRG-05160,2025-08-29,CT3,Civil,In-person,45,N,N
HRG-05161,2025-08-29,CT3,Commercial,In-person,20,N,N
HRG-05162,2025-08-29,CT3,Criminal,Virtual,44,N,N
HRG-05163,2025-08-29,CT3,Civil,Virtual,26,N,N
HRG-05164,2025-08-29,CT3,Civil,In-person,42,N,N
HRG-05165,2025-08-29,CT3,Civil,In-person,80,N,N
HRG-05166,2025-08-29,CT3,Commercial,Hybrid,27,N,N
HRG-05167,2025-09-01,CT1,Criminal,In-person,63,Y,N
HRG-05168,2025-09-01,CT1,Family,Virtual,60,N,N
HRG-05169,2025-09-01,CT1,Civil,In-person,45,Y,N
HRG-05170,2025-09-01,CT1,Criminal,Virtual,39,N,N
HRG-05171,2025-09-01,CT1,Appeal,Virtual,40,Y,N
HRG-05172,2025-09-01,CT1,Appeal,In-person,39,Y,N
HRG-05173,2025-09-01,CT1,Family,In-person,35,N,N
HRG-05174,2025-09-01,CT1,Criminal,Virtual,31,Y,N
HRG-05175,2025-09-01,CT1,Criminal,Virtual,22,N,N
HRG-05176,2025-09-01,CT1,Civil,In-person,55,N,N
HRG-05177,2025-09-01,CT1,Family,Virtual,58,Y,N
HRG-05178,2025-09-01,CT1,Commercial,In-person,28,N,N
HRG-05179,2025-09-01,CT1,Commercial,In-person,32,Y,N
HRG-05180,2025-09-01,CT1,Family,Virtual,34,N,N
HRG-05181,2025-09-01,CT2,Family,Virtual,38,N,N
HRG-05182,2025-09-01,CT2,Commercial,Hybrid,61,N,N
HRG-05183,2025-09-01,CT2,Civil,In-person,10,N,N
HRG-05184,2025-09-01,CT2,Civil,In-person,54,N,N
HRG-05185,2025-09-01,CT2,Criminal,In-person,39,N,N
HRG-05186,2025-09-01,CT3,Commercial,In-person,37,N,N
HRG-05187,2025-09-01,CT3,Civil,In-person,30,N,N
HRG-05188,2025-09-01,CT3,Civil,In-person,51,Y,N
HRG-05189,2025-09-01,CT3,Family,In-person,19,N,N
HRG-05190,2025-09-01,CT3,Civil,In-person,29,N,N
HRG-05191,2025-09-01,CT3,Civil,In-person,51,N,N
HRG-05192,2025-09-01,CT3,Commercial,Virtual,47,N,N
HRG-05193,2025-09-01,CT3,Criminal,In-person,53,N,N
HRG-05194,2025-09-01,CT3,Civil,Hybrid,45,N,Y
HRG-05195,2025-09-01,CT3,Civil,Virtual,43,N,N
HRG-05196,2025-09-01,CT3,Criminal,In-person,55,N,N
HRG-05197,2025-09-02,CT1,Commercial,In-person,65,N,N
HRG-05198,2025-09-02,CT1,Civil,In-person,33,N,N
HRG-05199,2025-09-02,CT1,Appeal,In-person,58,N,N
HRG-05200,2025-09-02,CT1,Criminal,In-person,67,N,N
HRG-05201,2025-09-02,CT1,Commercial,Hybrid,47,N,N
HRG-05202,2025-09-02,CT1,Civil,Hybrid,56,N,N
HRG-05203,2025-09-02,CT1,Civil,Hybrid,49,N,N
HRG-05204,2025-09-02,CT1,Civil,In-person,68,Y,N
HRG-05205,2025-09-02,CT1,Commercial,In-person,59,N,N
HRG-05206,2025-09-02,CT1,Commercial,In-person,52,N,N
HRG-05207,2025-09-02,CT1,Commercial,In-person,35,Y,N
HRG-05208,2025-09-02,CT1,Criminal,In-person,39,N,N
HRG-05209,2025-09-02,CT2,Family,Virtual,66,N,N
HRG-05210,2025-09-02,CT2,Commercial,In-person,50,N,N
HRG-05211,2025-09-02,CT2,Family,Hybrid,36,N,N
HRG-05212,2025-09-02,CT2,Criminal,In-person,58,N,N
HRG-05213,2025-09-02,CT2,Appeal,In-person,69,N,N
HRG-05214,2025-09-02,CT2,Criminal,In-person,62,N,N
HRG-05215,2025-09-02,CT3,Commercial,Virtual,45,N,Y
HRG-05216,2025-09-02,CT3,Family,In-person,36,Y,N
HRG-05217,2025-09-02,CT3,Family,Virtual,41,Y,N
HRG-05218,2025-09-02,CT3,Criminal,In-person,26,N,N
HRG-05219,2025-09-02,CT3,Civil,Hybrid,38,N,N
HRG-05220,2025-09-02,CT3,Appeal,In-person,70,Y,N
HRG-05221,2025-09-02,CT3,Civil,In-person,54,Y,N
HRG-05222,2025-09-02,CT3,Commercial,In-person,53,Y,N
HRG-05223,2025-09-02,CT3,Criminal,In-person,44,N,N
HRG-05224,2025-09-02,CT3,Appeal,In-person,43,N,N
HRG-05225,2025-09-03,CT1,Civil,In-person,14,N,N
HRG-05226,2025-09-03,CT1,Appeal,Virtual,46,N,N
HRG-05227,2025-09-03,CT1,Civil,In-person,26,Y,N
HRG-05228,2025-09-03,CT1,Civil,Virtual,23,Y,N
HRG-05229,2025-09-03,CT1,Civil,In-person,45,N,N
HRG-05230,2025-09-03,CT1,Criminal,In-person,43,N,N
HRG-05231,2025-09-03,CT1,Criminal,In-person,50,N,N
HRG-05232,2025-09-03,CT1,Family,In-person,50,N,N
HRG-05233,2025-09-03,CT1,Family,Virtual,38,N,N
HRG-05234,2025-09-03,CT1,Civil,Virtual,39,N,N
HRG-05235,2025-09-03,CT1,Criminal,Hybrid,51,N,N
HRG-05236,2025-09-03,CT1,Appeal,Virtual,29,N,N
HRG-05237,2025-09-03,CT1,Appeal,In-person,96,Y,N
HRG-05238,2025-09-03,CT1,Family,In-person,50,N,N
HRG-05239,2025-09-03,CT1,Commercial,Virtual,46,N,N
HRG-05240,2025-09-03,CT1,Criminal,In-person,43,Y,N
HRG-05241,2025-09-03,CT1,Civil,Hybrid,51,N,N
HRG-05242,2025-09-03,CT1,Commercial,In-person,62,N,N
HRG-05243,2025-09-03,CT2,Criminal,In-person,71,N,N
HRG-05244,2025-09-03,CT2,Civil,Virtual,46,N,N
HRG-05245,2025-09-03,CT2,Commercial,In-person,38,N,N
HRG-05246,2025-09-03,CT2,Commercial,Virtual,43,Y,N
HRG-05247,2025-09-03,CT2,Civil,Virtual,38,N,N
HRG-05248,2025-09-03,CT2,Family,In-person,55,N,N
HRG-05249,2025-09-03,CT3,Family,In-person,45,N,N
HRG-05250,2025-09-03,CT3,Commercial,In-person,52,N,N
HRG-05251,2025-09-03,CT3,Civil,In-person,22,N,N
HRG-05252,2025-09-03,CT3,Civil,Virtual,36,N,N
HRG-05253,2025-09-03,CT3,Civil,In-person,33,N,N
HRG-05254,2025-09-03,CT3,Commercial,In-person,67,N,N
HRG-05255,2025-09-03,CT3,Civil,In-person,50,N,N
HRG-05256,2025-09-03,CT3,Appeal,Virtual,18,N,N
HRG-05257,2025-09-03,CT3,Family,In-person,53,N,N
HRG-05258,2025-09-03,CT3,Civil,In-person,55,N,N
HRG-05259,2025-09-03,CT3,Criminal,Virtual,45,N,N
HRG-05260,2025-09-04,CT1,Criminal,Virtual,34,N,N
HRG-05261,2025-09-04,CT1,Civil,Virtual,40,N,N
HRG-05262,2025-09-04,CT1,Family,In-person,53,N,N
HRG-05263,2025-09-04,CT1,Commercial,Virtual,43,N,N
HRG-05264,2025-09-04,CT1,Appeal,Virtual,51,N,N
HRG-05265,2025-09-04,CT1,Family,Hybrid,48,N,N
HRG-05266,2025-09-04,CT1,Criminal,In-person,53,N,N
HRG-05267,2025-09-04,CT1,Family,Virtual,33,N,N
HRG-05268,2025-09-04,CT1,Civil,In-person,31,N,N
HRG-05269,2025-09-04,CT1,Family,In-person,42,N,N
HRG-05270,2025-09-04,CT1,Civil,In-person,40,Y,N
HRG-05271,2025-09-04,CT1,Civil,Virtual,42,Y,N
HRG-05272,2025-09-04,CT1,Civil,Hybrid,46,N,N
HRG-05273,2025-09-04,CT1,Commercial,In-person,51,N,N
HRG-05274,2025-09-04,CT2,Criminal,In-person,45,Y,N
HRG-05275,2025-09-04,CT2,Civil,In-person,33,N,N
HRG-05276,2025-09-04,CT2,Commercial,Virtual,49,N,N
HRG-05277,2025-09-04,CT2,Civil,In-person,35,N,N
HRG-05278,2025-09-04,CT2,Civil,In-person,70,N,N
HRG-05279,2025-09-04,CT2,Commercial,In-person,56,Y,N
HRG-05280,2025-09-04,CT2,Civil,Virtual,51,N,N
HRG-05281,2025-09-04,CT2,Criminal,Virtual,51,Y,N
HRG-05282,2025-09-04,CT3,Civil,In-person,10,Y,N
