ShipmentID,ShipDate,DeliveredDate,RouteID,Carrier,WeightKg,PromisedDays,ActualDays,OnTime,FreightCostNGN
SHP-2025-02037,2025-08-23,2025-08-24,R06,Partner Haulage,2747,1,1,Y,167316
SHP-2025-02038,2025-08-23,2025-08-24,R03,Fleet B,1260,1,1,Y,125255
SHP-2025-02039,2025-08-23,2025-08-24,R05,Fleet B,533,1,1,Y,158686
SHP-2025-02040,2025-08-23,2025-08-25,R01,Fleet A,2258,2,2,Y,935565
SHP-2025-02041,2025-08-23,2025-08-26,R02,Fleet A,1873,2,3,N,756688
SHP-2025-02042,2025-08-23,2025-08-25,R01,Fleet A,1599,2,2,Y,684282
SHP-2025-02043,2025-08-23,2025-08-24,R08,Partner Haulage,1154,1,1,Y,306415
SHP-2025-02044,2025-08-23,2025-08-24,R03,Fleet A,2394,1,1,Y,234935
SHP-2025-02045,2025-08-23,2025-08-25,R01,Fleet B,2924,2,2,Y,1167669
SHP-2025-02046,2025-08-25,2025-08-28,R06,Fleet A,1820,1,3,N,116558
SHP-2025-02047,2025-08-25,2025-08-27,R10,Fleet B,1309,2,2,Y,443947
SHP-2025-02048,2025-08-25,2025-08-27,R02,Fleet A,2706,2,2,Y,960423
SHP-2025-02049,2025-08-25,2025-08-26,R06,Partner Haulage,1482,1,1,Y,107474
SHP-2025-02050,2025-08-25,2025-08-27,R10,Fleet A,1570,2,2,Y,494094
SHP-2025-02051,2025-08-25,2025-08-26,R03,Fleet A,1413,1,1,Y,145839
SHP-2025-02052,2025-08-25,2025-08-27,R10,Fleet A,762,2,2,Y,290965
SHP-2025-02053,2025-08-25,2025-08-26,R03,Fleet A,955,1,1,Y,98389
SHP-2025-02054,2025-08-25,2025-08-26,R05,Fleet A,2506,1,1,Y,711779
SHP-2025-02055,2025-08-25,2025-08-26,R03,Fleet B,1277,1,1,Y,115703
SHP-2025-02056,2025-08-26,2025-08-28,R02,Fleet A,676,2,2,Y,236128
SHP-2025-02057,2025-08-26,2025-08-27,R08,Partner Haulage,1712,1,1,Y,376345
SHP-2025-02058,2025-08-26,2025-08-27,R06,Fleet A,1600,1,1,Y,98743
SHP-2025-02059,2025-08-26,2025-08-28,R10,Fleet B,1412,2,2,Y,518889
SHP-2025-02060,2025-08-26,2025-08-28,R04,Partner Haulage,2629,2,2,Y,837456
SHP-2025-02061,2025-08-26,2025-08-28,R04,Partner Haulage,712,2,2,Y,232767
SHP-2025-02062,2025-08-26,2025-08-29,R01,Fleet A,2699,2,3,N,1160440
SHP-2025-02063,2025-08-26,2025-08-28,R04,Fleet A,2286,2,2,Y,862298
SHP-2025-02064,2025-08-26,2025-08-28,R10,Fleet A,1756,2,2,Y,652783
SHP-2025-02065,2025-08-26,2025-08-28,R01,Partner Haulage,1573,2,2,Y,632216
SHP-2025-02066,2025-08-26,2025-08-28,R02,Fleet B,1460,2,2,Y,544562
SHP-2025-02067,2025-08-27,2025-08-28,R07,Fleet A,3500,1,1,Y,562878
SHP-2025-02068,2025-08-27,2025-08-29,R10,Fleet A,1582,2,2,Y,513291
SHP-2025-02069,2025-08-27,2025-08-28,R06,Fleet A,2031,1,1,Y,140326
SHP-2025-02070,2025-08-27,2025-08-28,R07,Partner Haulage,341,1,1,Y,63445
SHP-2025-02071,2025-08-27,2025-08-28,R06,Fleet A,859,1,1,Y,65651
SHP-2025-02072,2025-08-27,2025-08-28,R07,Fleet A,625,1,1,Y,114670
SHP-2025-02073,2025-08-27,2025-08-31,R02,Partner Haulage,50,2,4,N,31133
SHP-2025-02074,2025-08-27,2025-08-31,R02,Partner Haulage,1531,2,4,N,537948
SHP-2025-02075,2025-08-27,2025-08-29,R01,Fleet B,2795,2,2,Y,1131291
SHP-2025-02076,2025-08-27,2025-08-28,R03,Fleet A,1829,1,1,Y,167387
SHP-2025-02077,2025-08-28,2025-08-30,R04,Partner Haulage,2141,2,2,Y,844965
SHP-2025-02078,2025-08-28,2025-08-29,R08,Fleet A,1294,1,1,Y,314440
SHP-2025-02079,2025-08-28,2025-08-31,R09,Fleet A,2054,3,3,Y,1278849
SHP-2025-02080,2025-08-28,2025-08-30,R04,Fleet B,2623,2,2,Y,983361
SHP-2025-02081,2025-08-28,2025-08-30,R02,Fleet A,1520,2,2,Y,529972
SHP-2025-02082,2025-08-28,2025-08-29,R03,Fleet A,2328,1,1,Y,215368
SHP-2025-02083,2025-08-28,2025-08-30,R10,Fleet A,1750,2,2,Y,598376
SHP-2025-02084,2025-08-28,2025-08-29,R05,Partner Haulage,1302,1,1,Y,342862
SHP-2025-02085,2025-08-28,2025-08-29,R07,Fleet B,2955,1,1,Y,469388
SHP-2025-02086,2025-08-28,2025-08-29,R06,Fleet A,652,1,1,Y,49794
SHP-2025-02087,2025-08-29,2025-09-01,R02,Partner Haulage,2114,2,3,N,719632
SHP-2025-02088,2025-08-29,2025-08-30,R07,Fleet A,1556,1,1,Y,254541
SHP-2025-02089,2025-08-29,2025-08-30,R08,Fleet B,1176,1,1,Y,262152
SHP-2025-02090,2025-08-29,2025-08-30,R06,Fleet A,1331,1,1,Y,91862
SHP-2025-02091,2025-08-29,2025-08-30,R08,Fleet A,2431,1,1,Y,542140
SHP-2025-02092,2025-08-29,2025-08-31,R01,Fleet A,3172,2,2,Y,1326762
SHP-2025-02093,2025-08-29,2025-08-30,R06,Fleet A,1803,1,1,Y,120665
SHP-2025-02094,2025-08-29,2025-09-01,R09,Fleet A,2748,3,3,Y,1818128
SHP-2025-02095,2025-08-31,2025-09-01,R03,Fleet A,742,1,1,Y,75550
SHP-2025-02096,2025-08-31,2025-09-01,R07,Fleet A,1690,1,1,Y,240758
SHP-2025-02097,2025-08-31,2025-09-03,R09,Fleet A,3644,3,3,Y,2341639
SHP-2025-02098,2025-08-31,2025-09-02,R10,Fleet A,2855,2,2,Y,1089630
SHP-2025-02099,2025-08-31,2025-09-01,R06,Fleet A,2926,1,1,Y,184585
SHP-2025-02100,2025-08-31,2025-09-02,R10,Fleet A,1838,2,2,Y,665693
SHP-2025-02101,2025-08-31,2025-09-02,R02,Fleet A,1592,2,2,Y,566213
SHP-2025-02102,2025-08-31,2025-09-01,R07,Fleet A,2995,1,1,Y,415879
SHP-2025-02103,2025-09-01,2025-09-03,R10,Partner Haulage,629,2,2,Y,249546
SHP-2025-02104,2025-09-01,2025-09-02,R03,Partner Haulage,1495,1,1,Y,136499
SHP-2025-02105,2025-09-01,2025-09-02,R08,Partner Haulage,138,1,1,Y,46849
SHP-2025-02106,2025-09-01,2025-09-05,R01,Fleet A,2582,2,4,N,1063806
SHP-2025-02107,2025-09-01,2025-09-02,R03,Fleet A,984,1,1,Y,103752
SHP-2025-02108,2025-09-01,2025-09-05,R02,Partner Haulage,3125,2,4,N,1176974
SHP-2025-02109,2025-09-01,2025-09-02,R05,Partner Haulage,1352,1,1,Y,383181
SHP-2025-02110,2025-09-01,2025-09-03,R10,Fleet B,1421,2,2,Y,519122
SHP-2025-02111,2025-09-01,2025-09-02,R05,Fleet A,1644,1,1,Y,451382
SHP-2025-02112,2025-09-02,2025-09-03,R06,Fleet A,1369,1,1,Y,89839
SHP-2025-02113,2025-09-02,2025-09-03,R06,Fleet A,1533,1,1,Y,103075
SHP-2025-02114,2025-09-02,2025-09-07,R04,Fleet B,3164,2,5,N,1183801
SHP-2025-02115,2025-09-02,2025-09-04,R10,Partner Haulage,2708,2,2,Y,1039141
SHP-2025-02116,2025-09-02,2025-09-04,R10,Fleet A,1591,2,2,Y,530461
SHP-2025-02117,2025-09-02,2025-09-03,R06,Fleet B,1261,1,1,Y,84713
SHP-2025-02118,2025-09-02,2025-09-04,R02,Fleet A,2305,2,2,Y,800839
SHP-2025-02119,2025-09-02,2025-09-03,R07,Fleet A,580,1,1,Y,96094
SHP-2025-02120,2025-09-02,2025-09-04,R04,Fleet A,2517,2,2,Y,871619
SHP-2025-02121,2025-09-03,2025-09-05,R02,Fleet A,1430,2,2,Y,495305
SHP-2025-02122,2025-09-03,2025-09-05,R10,Partner Haulage,2241,2,2,Y,674748
SHP-2025-02123,2025-09-03,2025-09-08,R09,Fleet A,1912,3,5,N,1188764
SHP-2025-02124,2025-09-03,2025-09-04,R05,Fleet B,2273,1,1,Y,648159
SHP-2025-02125,2025-09-03,2025-09-06,R08,Fleet A,1789,1,3,N,428349
SHP-2025-02126,2025-09-03,2025-09-04,R07,Fleet B,1814,1,1,Y,312083
SHP-2025-02127,2025-09-03,2025-09-04,R03,Fleet B,813,1,1,Y,75847
SHP-2025-02128,2025-09-03,2025-09-04,R07,Fleet A,2489,1,1,Y,372439
SHP-2025-02129,2025-09-03,2025-09-05,R02,Fleet A,1415,2,2,Y,506649
SHP-2025-02130,2025-09-03,2025-09-05,R02,Fleet B,3378,2,2,Y,1208104
SHP-2025-02131,2025-09-03,2025-09-05,R04,Partner Haulage,1858,2,2,Y,701974
SHP-2025-02132,2025-09-03,2025-09-06,R04,Fleet A,1655,2,3,N,598688
SHP-2025-02133,2025-09-03,2025-09-05,R02,Fleet A,1261,2,2,Y,467591
SHP-2025-02134,2025-09-04,2025-09-05,R05,Fleet A,3993,1,1,Y,995782
SHP-2025-02135,2025-09-04,2025-09-08,R09,Partner Haulage,1349,3,4,N,900623
SHP-2025-02136,2025-09-04,2025-09-08,R01,Fleet A,2974,2,4,N,1304109
SHP-2025-02137,2025-09-04,2025-09-06,R02,Fleet A,1489,2,2,Y,536492
SHP-2025-02138,2025-09-04,2025-09-06,R04,Fleet B,2249,2,2,Y,882929
SHP-2025-02139,2025-09-04,2025-09-06,R02,Partner Haulage,2819,2,2,Y,1073227
SHP-2025-02140,2025-09-04,2025-09-05,R06,Fleet B,814,1,1,Y,62743
SHP-2025-02141,2025-09-04,2025-09-07,R09,Fleet B,599,3,3,Y,424477
SHP-2025-02142,2025-09-04,2025-09-05,R06,Fleet B,1706,1,1,Y,119720
SHP-2025-02143,2025-09-04,2025-09-05,R03,Fleet A,50,1,1,Y,18585
SHP-2025-02144,2025-09-04,2025-09-05,R08,Fleet B,3027,1,1,Y,732997
SHP-2025-02145,2025-09-05,2025-09-06,R05,Partner Haulage,1716,1,1,Y,473970
SHP-2025-02146,2025-09-05,2025-09-06,R07,Partner Haulage,1441,1,1,Y,216252
SHP-2025-02147,2025-09-05,2025-09-06,R03,Fleet A,1632,1,1,Y,148872
SHP-2025-02148,2025-09-05,2025-09-07,R02,Fleet A,2531,2,2,Y,935199
SHP-2025-02149,2025-09-05,2025-09-06,R07,Fleet B,912,1,1,Y,155309
SHP-2025-02150,2025-09-05,2025-09-06,R07,Partner Haulage,2011,1,1,Y,321236
SHP-2025-02151,2025-09-05,2025-09-07,R10,Fleet A,2474,2,2,Y,932355
SHP-2025-02152,2025-09-05,2025-09-07,R04,Fleet A,96,2,2,Y,50590
SHP-2025-02153,2025-09-05,2025-09-06,R07,Fleet B,2972,1,1,Y,494140
SHP-2025-02154,2025-09-05,2025-09-06,R06,Fleet B,4131,1,1,Y,262327
SHP-2025-02155,2025-09-05,2025-09-07,R01,Fleet B,2317,2,2,Y,982116
SHP-2025-02156,2025-09-05,2025-09-06,R03,Fleet B,1129,1,1,Y,114246
SHP-2025-02157,2025-09-06,2025-09-08,R10,Fleet A,2706,2,2,Y,999363
SHP-2025-02158,2025-09-06,2025-09-07,R06,Fleet A,1454,1,1,Y,104577
SHP-2025-02159,2025-09-06,2025-09-11,R09,Partner Haulage,2033,3,5,N,1367637
SHP-2025-02160,2025-09-06,2025-09-07,R06,Partner Haulage,2200,1,1,Y,144979
SHP-2025-02161,2025-09-06,2025-09-08,R01,Fleet A,1124,2,2,Y,470115
SHP-2025-02162,2025-09-06,2025-09-07,R06,Fleet A,50,1,1,Y,17741
SHP-2025-02163,2025-09-06,2025-09-11,R01,Fleet B,622,2,5,N,263310
SHP-2025-02164,2025-09-06,2025-09-07,R03,Fleet B,1491,1,1,Y,147129
SHP-2025-02165,2025-09-06,2025-09-08,R10,Fleet A,2950,2,2,Y,1025772
SHP-2025-02166,2025-09-06,2025-09-10,R05,Fleet B,1804,1,4,N,443334
SHP-2025-02167,2025-09-06,2025-09-07,R08,Fleet B,1940,1,1,Y,456482
SHP-2025-02168,2025-09-06,2025-09-07,R07,Partner Haulage,1453,1,1,Y,232971
SHP-2025-02169,2025-09-06,2025-09-07,R06,Fleet B,50,1,1,Y,17697
SHP-2025-02170,2025-09-06,2025-09-08,R04,Fleet A,452,2,2,Y,186578
SHP-2025-02171,2025-09-06,2025-09-08,R01,Fleet B,442,2,2,Y,181893
SHP-2025-02172,2025-09-07,2025-09-09,R10,Fleet A,3301,2,2,Y,1213178
SHP-2025-02173,2025-09-07,2025-09-10,R08,Partner Haulage,2215,1,3,N,526313
SHP-2025-02174,2025-09-07,2025-09-09,R04,Partner Haulage,2558,2,2,Y,913290
SHP-2025-02175,2025-09-07,2025-09-09,R02,Fleet A,1240,2,2,Y,439273
SHP-2025-02176,2025-09-07,2025-09-08,R08,Fleet A,1115,1,1,Y,263906
SHP-2025-02177,2025-09-07,2025-09-09,R02,Fleet B,809,2,2,Y,287322
SHP-2025-02178,2025-09-07,2025-09-08,R05,Fleet B,1358,1,1,Y,377459
SHP-2025-02179,2025-09-07,2025-09-12,R01,Partner Haulage,2202,2,5,N,872671
SHP-2025-02180,2025-09-07,2025-09-08,R06,Fleet A,1730,1,1,Y,117078
SHP-2025-02181,2025-09-07,2025-09-08,R03,Fleet A,1753,1,1,Y,191520
SHP-2025-02182,2025-09-07,2025-09-08,R08,Fleet A,1485,1,1,Y,333705
SHP-2025-02183,2025-09-07,2025-09-08,R06,Fleet B,1358,1,1,Y,89808
SHP-2025-02184,2025-09-07,2025-09-08,R05,Partner Haulage,2329,1,1,Y,706344
SHP-2025-02185,2025-09-08,2025-09-09,R07,Fleet A,1464,1,1,Y,233503
SHP-2025-02186,2025-09-08,2025-09-13,R02,Fleet A,777,2,5,N,303854
SHP-2025-02187,2025-09-08,2025-09-09,R08,Fleet B,853,1,1,Y,193013
SHP-2025-02188,2025-09-08,2025-09-09,R03,Partner Haulage,1235,1,1,Y,119893
SHP-2025-02189,2025-09-08,2025-09-10,R03,Fleet A,2281,1,2,N,218459
SHP-2025-02190,2025-09-08,2025-09-10,R02,Fleet A,1707,2,2,Y,622251
SHP-2025-02191,2025-09-08,2025-09-09,R05,Fleet B,50,1,1,Y,28087
SHP-2025-02192,2025-09-08,2025-09-10,R02,Fleet B,1812,2,2,Y,619965
SHP-2025-02193,2025-09-08,2025-09-09,R03,Fleet B,746,1,1,Y,82913
SHP-2025-02194,2025-09-08,2025-09-09,R07,Fleet A,1759,1,1,Y,254600
SHP-2025-02195,2025-09-08,2025-09-10,R10,Fleet A,760,2,2,Y,292351
SHP-2025-02196,2025-09-08,2025-09-10,R03,Partner Haulage,1750,1,2,N,167308
SHP-2025-02197,2025-09-09,2025-09-10,R08,Fleet B,2907,1,1,Y,590780
SHP-2025-02198,2025-09-09,2025-09-13,R08,Fleet B,955,1,4,N,250530
SHP-2025-02199,2025-09-09,2025-09-10,R06,Fleet A,1140,1,1,Y,78212
SHP-2025-02200,2025-09-09,2025-09-10,R03,Fleet B,3115,1,1,Y,285518
SHP-2025-02201,2025-09-09,2025-09-12,R09,Fleet A,2781,3,3,Y,1838865
SHP-2025-02202,2025-09-09,2025-09-10,R05,Fleet B,1675,1,1,Y,403013
SHP-2025-02203,2025-09-09,2025-09-14,R02,Fleet A,2163,2,5,N,782620
SHP-2025-02204,2025-09-09,2025-09-10,R03,Fleet B,1933,1,1,Y,189744
SHP-2025-02205,2025-09-09,2025-09-12,R04,Fleet A,2623,2,3,N,1043140
SHP-2025-02206,2025-09-10,2025-09-11,R06,Fleet B,1966,1,1,Y,134688
SHP-2025-02207,2025-09-10,2025-09-11,R08,Partner Haulage,912,1,1,Y,211399
SHP-2025-02208,2025-09-10,2025-09-11,R03,Fleet B,2932,1,1,Y,292920
SHP-2025-02209,2025-09-10,2025-09-11,R03,Fleet A,2443,1,1,Y,254362
SHP-2025-02210,2025-09-10,2025-09-11,R03,Fleet A,3234,1,1,Y,312801
SHP-2025-02211,2025-09-10,2025-09-11,R07,Fleet A,1194,1,1,Y,203878
SHP-2025-02212,2025-09-10,2025-09-14,R02,Partner Haulage,1874,2,4,N,682530
SHP-2025-02213,2025-09-10,2025-09-12,R04,Fleet A,2450,2,2,Y,881631
SHP-2025-02214,2025-09-10,2025-09-11,R05,Fleet A,1413,1,1,Y,473293
SHP-2025-02215,2025-09-10,2025-09-12,R02,Fleet B,2840,2,2,Y,991963
SHP-2025-02216,2025-09-10,2025-09-11,R03,Partner Haulage,2673,1,1,Y,249489
SHP-2025-02217,2025-09-10,2025-09-11,R03,Partner Haulage,962,1,1,Y,88596
SHP-2025-02218,2025-09-11,2025-09-12,R07,Partner Haulage,2613,1,1,Y,372011
SHP-2025-02219,2025-09-11,2025-09-15,R03,Fleet B,888,1,4,N,89421
SHP-2025-02220,2025-09-11,2025-09-13,R10,Partner Haulage,2726,2,2,Y,894671
SHP-2025-02221,2025-09-11,2025-09-12,R05,Fleet A,1242,1,1,Y,300455
SHP-2025-02222,2025-09-11,2025-09-12,R06,Fleet A,372,1,1,Y,36361
SHP-2025-02223,2025-09-11,2025-09-12,R06,Fleet B,2826,1,1,Y,188003
SHP-2025-02224,2025-09-11,2025-09-12,R08,Fleet A,936,1,1,Y,198114
SHP-2025-02225,2025-09-11,2025-09-13,R01,Fleet A,1379,2,2,Y,648702
SHP-2025-02226,2025-09-11,2025-09-13,R04,Fleet A,1137,2,2,Y,410915
SHP-2025-02227,2025-09-11,2025-09-12,R08,Fleet A,1942,1,1,Y,399775
SHP-2025-02228,2025-09-11,2025-09-13,R01,Fleet B,1799,2,2,Y,747951
SHP-2025-02229,2025-09-11,2025-09-13,R01,Fleet B,2452,2,2,Y,1000383
SHP-2025-02230,2025-09-12,2025-09-14,R02,Fleet A,2684,2,2,Y,966274
SHP-2025-02231,2025-09-12,2025-09-13,R06,Fleet A,1706,1,1,Y,114419
SHP-2025-02232,2025-09-12,2025-09-16,R01,Fleet A,2753,2,4,N,1195682
SHP-2025-02233,2025-09-12,2025-09-13,R05,Fleet B,184,1,1,Y,60315
SHP-2025-02234,2025-09-12,2025-09-13,R05,Fleet B,2251,1,1,Y,658002
SHP-2025-02235,2025-09-12,2025-09-14,R02,Fleet B,1298,2,2,Y,494157
SHP-2025-02236,2025-09-12,2025-09-13,R06,Fleet B,3672,1,1,Y,232177
SHP-2025-02237,2025-09-12,2025-09-14,R06,Fleet A,1641,1,2,N,101648
SHP-2025-02238,2025-09-12,2025-09-14,R01,Fleet A,1927,2,2,Y,771174
SHP-2025-02239,2025-09-12,2025-09-13,R07,Partner Haulage,1195,1,1,Y,181812
SHP-2025-02240,2025-09-12,2025-09-14,R04,Fleet B,1272,2,2,Y,439890
SHP-2025-02241,2025-09-12,2025-09-14,R04,Partner Haulage,2513,2,2,Y,965237
SHP-2025-02242,2025-09-15,2025-09-17,R02,Fleet A,2845,2,2,Y,976701
SHP-2025-02243,2025-09-15,2025-09-16,R05,Fleet A,1441,1,1,Y,446874
SHP-2025-02244,2025-09-15,2025-09-17,R10,Fleet A,1854,2,2,Y,596630
SHP-2025-02245,2025-09-15,2025-09-18,R09,Fleet B,1816,3,3,Y,1280180
SHP-2025-02246,2025-09-15,2025-09-19,R04,Fleet A,2004,2,4,N,699827
SHP-2025-02247,2025-09-15,2025-09-16,R03,Fleet A,2144,1,1,Y,206362
SHP-2025-02248,2025-09-15,2025-09-17,R02,Fleet A,2867,2,2,Y,1047816
SHP-2025-02249,2025-09-15,2025-09-17,R02,Fleet A,588,2,2,Y,226704
SHP-2025-02250,2025-09-15,2025-09-16,R03,Fleet A,820,1,1,Y,86718
SHP-2025-02251,2025-09-15,2025-09-16,R08,Partner Haulage,1671,1,1,Y,382272
SHP-2025-02252,2025-09-15,2025-09-16,R05,Fleet A,569,1,1,Y,188702
SHP-2025-02253,2025-09-16,2025-09-17,R07,Partner Haulage,313,1,1,Y,62879
SHP-2025-02254,2025-09-16,2025-09-18,R04,Fleet A,4246,2,2,Y,1493882
SHP-2025-02255,2025-09-16,2025-09-17,R03,Fleet A,3057,1,1,Y,275594
SHP-2025-02256,2025-09-16,2025-09-18,R10,Fleet B,2384,2,2,Y,823099
SHP-2025-02257,2025-09-16,2025-09-18,R08,Fleet A,905,1,2,N,200191
SHP-2025-02258,2025-09-16,2025-09-18,R04,Fleet A,3627,2,2,Y,1326689
SHP-2025-02259,2025-09-16,2025-09-17,R05,Fleet A,2369,1,1,Y,618321
SHP-2025-02260,2025-09-16,2025-09-17,R08,Fleet B,2429,1,1,Y,552459
SHP-2025-02261,2025-09-16,2025-09-17,R03,Partner Haulage,827,1,1,Y,81043
SHP-2025-02262,2025-09-16,2025-09-18,R02,Fleet A,205,2,2,Y,81905
SHP-2025-02263,2025-09-17,2025-09-19,R10,Partner Haulage,3004,2,2,Y,945530
SHP-2025-02264,2025-09-17,2025-09-19,R01,Fleet B,2302,2,2,Y,1000356
SHP-2025-02265,2025-09-17,2025-09-18,R06,Partner Haulage,1648,1,1,Y,98869
SHP-2025-02266,2025-09-17,2025-09-18,R03,Fleet B,2541,1,1,Y,246825
SHP-2025-02267,2025-09-17,2025-09-19,R01,Fleet A,1608,2,2,Y,741347
SHP-2025-02268,2025-09-17,2025-09-18,R06,Partner Haulage,1680,1,1,Y,113201
SHP-2025-02269,2025-09-17,2025-09-19,R04,Fleet A,2834,2,2,Y,1022021
SHP-2025-02270,2025-09-17,2025-09-20,R02,Fleet A,1444,2,3,N,510469
SHP-2025-02271,2025-09-17,2025-09-18,R05,Fleet A,1851,1,1,Y,547730
SHP-2025-02272,2025-09-17,2025-09-18,R06,Fleet A,866,1,1,Y,66841
SHP-2025-02273,2025-09-17,2025-09-18,R03,Fleet B,2798,1,1,Y,277446
SHP-2025-02274,2025-09-17,2025-09-19,R01,Fleet B,1886,2,2,Y,820649
SHP-2025-02275,2025-09-18,2025-09-19,R03,Fleet B,1783,1,1,Y,168090
SHP-2025-02276,2025-09-18,2025-09-20,R04,Fleet B,1245,2,2,Y,443112
SHP-2025-02277,2025-09-18,2025-09-21,R04,Fleet B,1580,2,3,N,574073
SHP-2025-02278,2025-09-18,2025-09-19,R03,Fleet B,1560,1,1,Y,169302
SHP-2025-02279,2025-09-18,2025-09-20,R01,Fleet A,1915,2,2,Y,662521
SHP-2025-02280,2025-09-18,2025-09-22,R09,Fleet A,1234,3,4,N,774569
SHP-2025-02281,2025-09-18,2025-09-20,R10,Fleet B,2922,2,2,Y,1011029
SHP-2025-02282,2025-09-18,2025-09-20,R10,Fleet A,1375,2,2,Y,430788
SHP-2025-02283,2025-09-18,2025-09-21,R04,Partner Haulage,1685,2,3,N,625722
SHP-2025-02284,2025-09-19,2025-09-21,R04,Fleet B,1485,2,2,Y,540471
SHP-2025-02285,2025-09-19,2025-09-20,R06,Partner Haulage,3640,1,1,Y,239530
SHP-2025-02286,2025-09-19,2025-09-21,R01,Fleet A,701,2,2,Y,306758
SHP-2025-02287,2025-09-19,2025-09-20,R05,Fleet A,1002,1,1,Y,306239
SHP-2025-02288,2025-09-19,2025-09-20,R05,Partner Haulage,1612,1,1,Y,413747
SHP-2025-02289,2025-09-19,2025-09-22,R07,Partner Haulage,2444,1,3,N,366248
SHP-2025-02290,2025-09-19,2025-09-21,R04,Fleet A,1586,2,2,Y,520311
SHP-2025-02291,2025-09-19,2025-09-20,R08,Fleet B,1770,1,1,Y,430824
SHP-2025-02292,2025-09-19,2025-09-20,R03,Fleet A,2818,1,1,Y,267427
SHP-2025-02293,2025-09-19,2025-09-21,R04,Fleet B,403,2,2,Y,157128
SHP-2025-02294,2025-09-19,2025-09-20,R07,Fleet A,2483,1,1,Y,392731
SHP-2025-02295,2025-09-20,2025-09-21,R08,Partner Haulage,2248,1,1,Y,556898
SHP-2025-02296,2025-09-20,2025-09-21,R06,Fleet A,1766,1,1,Y,111857
SHP-2025-02297,2025-09-20,2025-09-21,R03,Fleet A,1850,1,1,Y,170703
SHP-2025-02298,2025-09-20,2025-09-22,R10,Fleet B,2427,2,2,Y,832880
SHP-2025-02299,2025-09-20,2025-09-22,R02,Fleet A,1878,2,2,Y,539084
SHP-2025-02300,2025-09-20,2025-09-21,R03,Fleet B,1589,1,1,Y,160820
SHP-2025-02301,2025-09-20,2025-09-21,R03,Fleet A,1378,1,1,Y,131754
SHP-2025-02302,2025-09-20,2025-09-21,R07,Fleet A,1482,1,1,Y,244115
SHP-2025-02303,2025-09-20,2025-09-22,R02,Fleet A,2060,2,2,Y,760467
SHP-2025-02304,2025-09-20,2025-09-22,R05,Fleet A,2863,1,2,N,866558
SHP-2025-02305,2025-09-20,2025-09-21,R07,Fleet A,3580,1,1,Y,574732
SHP-2025-02306,2025-09-20,2025-09-22,R10,Fleet B,1752,2,2,Y,614198
SHP-2025-02307,2025-09-20,2025-09-22,R01,Fleet B,1987,2,2,Y,737192
SHP-2025-02308,2025-09-22,2025-09-23,R06,Fleet B,1755,1,1,Y,110480
SHP-2025-02309,2025-09-22,2025-09-23,R03,Fleet B,2608,1,1,Y,239657
SHP-2025-02310,2025-09-22,2025-09-23,R05,Partner Haulage,414,1,1,Y,120293
SHP-2025-02311,2025-09-22,2025-09-23,R03,Fleet B,1248,1,1,Y,127946
SHP-2025-02312,2025-09-22,2025-09-24,R01,Partner Haulage,2713,2,2,Y,1175872
SHP-2025-02313,2025-09-22,2025-09-24,R01,Fleet B,1420,2,2,Y,588101
SHP-2025-02314,2025-09-22,2025-09-23,R03,Fleet A,4242,1,1,Y,409364
SHP-2025-02315,2025-09-22,2025-09-24,R10,Fleet A,2295,2,2,Y,752529
SHP-2025-02316,2025-09-22,2025-09-23,R08,Fleet A,2266,1,1,Y,467752
SHP-2025-02317,2025-09-22,2025-09-23,R07,Fleet A,2381,1,1,Y,338004
SHP-2025-02318,2025-09-22,2025-09-24,R02,Fleet A,50,2,2,Y,30505
SHP-2025-02319,2025-09-22,2025-09-24,R01,Fleet B,653,2,2,Y,277600
SHP-2025-02320,2025-09-23,2025-09-24,R06,Partner Haulage,1814,1,1,Y,116847
SHP-2025-02321,2025-09-23,2025-09-25,R02,Fleet B,3308,2,2,Y,1190540
SHP-2025-02322,2025-09-23,2025-09-25,R04,Partner Haulage,518,2,2,Y,218229
SHP-2025-02323,2025-09-23,2025-09-24,R05,Partner Haulage,1592,1,1,Y,438498
SHP-2025-02324,2025-09-23,2025-09-24,R06,Fleet A,1327,1,1,Y,89324
SHP-2025-02325,2025-09-23,2025-09-25,R02,Fleet A,2261,2,2,Y,751674
SHP-2025-02326,2025-09-23,2025-09-27,R02,Partner Haulage,1606,2,4,N,567073
SHP-2025-02327,2025-09-23,2025-09-25,R02,Fleet A,1801,2,2,Y,615857
SHP-2025-02328,2025-09-23,2025-09-24,R06,Partner Haulage,2030,1,1,Y,140025
SHP-2025-02329,2025-09-24,2025-09-25,R06,Fleet B,3203,1,1,Y,203144
SHP-2025-02330,2025-09-24,2025-09-26,R02,Fleet A,1299,2,2,Y,525071
SHP-2025-02331,2025-09-24,2025-09-25,R03,Fleet A,2887,1,1,Y,230822
SHP-2025-02332,2025-09-24,2025-09-26,R10,Partner Haulage,2576,2,2,Y,884727
SHP-2025-02333,2025-09-24,2025-09-26,R01,Partner Haulage,2058,2,2,Y,808246
SHP-2025-02334,2025-09-24,2025-09-26,R02,Partner Haulage,2125,2,2,Y,742341
SHP-2025-02335,2025-09-24,2025-09-27,R09,Fleet A,2951,3,3,Y,1775593
SHP-2025-02336,2025-09-24,2025-09-29,R02,Fleet A,1186,2,5,N,476654
SHP-2025-02337,2025-09-24,2025-09-25,R07,Fleet A,3473,1,1,Y,519078
